chp_hospital,chp_shopping,chp1_2cells,chp2_2cells,chp_4cells,heatpumps
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
519.2383520000001,1912.6954,510.4169,0.0,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
672.266,1912.6954,0.0,357.38925200000017,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
672.266,1912.6954,357.38925200000017,0.0,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
52.571452000000136,1912.6954,510.4169,466.6669,653.2512,0.0
562.9883520000001,1912.6954,0.0,466.6669,653.2512,0.0
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
672.266,1912.6954,510.4169,466.6669,653.2512,1228.3639940000005
